Club,SquadSize,Age,Overall,Potential,Value,Wage,Crossing,Finishing,ShortPassing,LongPassing,Dribbling,BallControl,Acceleration,SprintSpeed,Stamina,Strength,Aggression,Interceptions,Positioning,Vision,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,is_LeftFoot,International Reputation,Skill Moves,Weak Foot,Attack_Work_Intensity,Defense_Work_Intensity,NationalityDiversity,WorkRate_Balance,Age_closeness,NationalityDiversity_norm,WorkRate_Balance_norm,International Reputation_norm,Age_closeness_norm,Chemistry_Index_100
Hellas Verona,29,-0.2951717234704552,0.3344450174878729,0.3204291070743879,-0.2169211991045182,-0.1231702168728358,0.0749736108051012,-0.1424450349359885,0.4952476135858251,0.1766340064120809,0.6848043439226997,0.5845131100738808,0.2298777192206602,0.2065488386724732,0.6130106567316179,0.1039595650006453,0.654720079926687,-0.0671565538474396,0.2845948865032712,-0.0718975230760612,0.747643701595756,1.3540175123258305,0.3071386689841633,0.1872686470714719,-1.726586269159306,-0.3331756301058039,-0.3341577438073127,0.4327721972892747,-0.4779835457467732,-0.3655179485495567,1.0407108348891505,1.0242008840833476,0.41558807993765007,-25.774583805161093,0.5499999999999999,0.26125591739123155,0.0226860254083485,0.39066195184576236,30.615097366133558
Henan Jianye FC,28,0.2870491260750231,-1.1799367777028338,-1.4803993026681346,-0.4209548155172318,-0.3599182381659512,-1.4627580968060077,-0.7933418634327648,-1.2098895936687242,-1.110068544066266,-1.1155263708885792,-1.0982896368954629,-0.4912227122524971,0.2099796741077276,1.5566402834253317,0.7570361404308114,0.5681712491100751,-0.4117002238630781,-0.7466900480084766,-1.0940170492957368,-1.2909045023959174,-0.1268386303749976,-0.8801773614846359,-0.9215083764991078,-0.5615408606396274,-0.7161543777190259,-0.4919609482380983,-1.1650629927588054,-0.91443339568077,-0.0134557089432941,-0.7104029514707031,-0.9624055234794362,0.5892935118658222,-25.192810301705133,0.15,0.48208042935253415,0.0,0.46841466828403444,27.512377440914214
Heracles Almelo,29,-0.9326872905705308,-0.1336619587624284,-0.0842639265087463,-0.3745625372236088,-0.414835200724076,0.2859582153339573,-0.4246520514870389,-0.446138492453172,-0.1918978206480022,-0.0133432631314441,0.0918573745379119,-0.4443752646704532,-0.8261326273390728,-1.0727589868726402,-0.2201302420294609,-0.4804785382260857,-0.1898947569064451,-0.6435919669705882,-0.2541379904731494,-0.0797882388341003,-0.2990565135882286,0.0998652822609568,0.0837200348035096,-0.374947930669542,1.5317643582716258,-0.4919609482380983,0.2712581708584224,0.7046547573001815,1.0841500968879922,-0.1266983560174174,0.0308976803019557,0.4523150371007292,-26.411609540788845,0.35,0.3079453749478278,0.0,0.30552489920944215,24.08675685393175
Hertha BSC,32,-0.853709357592732,1.170454820384894,1.6692437490527825,0.7419133733553415,0.4652531650696936,1.1443041469530897,1.615659160916319,1.229547307518803,0.7487796679228591,1.51925025732713,1.4167887976257836,0.967341920351562,0.9048846701577484,-0.264994365978933,-0.785729280259884,0.1960615956863269,0.2366204987236009,0.6457042787521317,0.7669306699561051,0.7034971803837969,2.3279123625583216,1.2840834767868814,0.2569874570359808,0.8215444206498206,0.6721435823789041,1.0811397459312917,1.4069036692003578,0.3104419896178623,0.812337338368453,-0.9748940962854729,1.0242008840833476,0.358778961648789,-26.332692290058176,0.5499999999999999,0.18903684121244513,0.22615131578947367,0.3160720117570217,32.03150421897351
Hibernian,25,0.4379711786946324,-0.2959390438625343,-0.308401606647096,-0.4450018619476552,-0.3230465146297151,-0.7861561454571192,0.0567384980361717,-0.5143333914733186,-0.5518797093202917,0.073437235121738,-0.3696213413163776,0.668264750201497,0.5283612024993254,0.7600097696539074,0.7306993918265507,-0.909760739076482,-1.3829100906399878,-0.5424281154176577,0.0526334629786152,-0.2382784544156233,-0.4377014318906982,-0.7468915619352359,-0.2156295897529625,0.0856488262158144,-1.5080878227835843,-0.4919609482380983,0.2066525602860811,0.767728800129352,0.8753978983449852,-0.0333056207448924,1.2725266850286956,0.5239158360628096,-25.042004209189173,0.5999999999999999,0.398968501348266,0.0,0.48856956237753124,37.188451593144926
Hobro IK,25,0.3851484602777678,-1.0742449097080344,-1.1750673031820502,-0.549162058439085,-0.4399698596265505,-0.9039949542087924,0.0672985025264688,-0.9012653185224192,-1.1845751500170425,-0.7277059113816827,-0.3525622173396101,0.0141167643755008,-0.3770362688642844,0.1342520779480089,0.600564869311386,0.3230166539132534,-1.838514300395018,0.9195087561822702,-0.3613561321251021,-0.7455009609880715,0.0748276946692001,-1.7400014409307691,-1.8317410219496628,-1.482251646432311,-0.9672552261541298,-0.4919609482380983,-0.730128793012865,0.5390853948736072,-0.1335710612795479,-0.3718542861077978,0.0308976803019557,0.8075696899945489,-25.09478634156976,0.35,0.7595658825880184,0.0,0.48151534944480723,39.77703080082064
Hokkaido Consadole Sapporo,29,1.936132761379812,-1.0698759112630312,-1.5862976857692157,-0.5473451102501865,-0.5070528059123357,-0.0187973245410574,-0.9253419195614816,-0.2608262668549434,-0.951073384391774,-1.2369783163553718,-0.5552128452705252,-2.2219513131106567,-2.71137669901131,-1.4998206299190515,-1.1674696779636122,-1.696187696673383,-1.5318324436849158,-1.5888097718843337,-0.436378457870236,-0.5843199098279143,-1.152256010834196,-1.089703719802659,-1.35654702674178,-1.258711459682081,0.1330593669885536,-0.1763545393765282,-0.6978259877266954,-0.2808771619056149,-0.9453851667245784,-1.002255249197346,-0.9624055234794362,0.9461900914635522,-23.544993730463947,0.15,0.9357882503199045,0.04537205081669686,0.6886416360728846,45.49504843023715
Holstein Kiel,29,-0.7277715725740781,-0.2272833540124906,0.0091267735489015,-0.3474903925314245,-0.316183809127333,-0.6830081165763457,-0.5156865729551195,-0.1867013766156522,-0.6415066496613039,-0.5163098187510954,-0.2537369474052303,-0.6527807324186145,0.038437902345009,-0.2411126293612052,1.537433711479951,-0.6656527809034891,-0.2880853193536506,-1.086396704407659,-0.7552992758151394,-0.4363239530030617,-0.4514135666678656,0.3521981008805115,-0.1516177203509486,-0.6088853354081558,1.0655293611772685,-0.3341577438073127,-0.5363119612958431,0.9017611411413397,-1.5252523848996005,0.7488585371625093,-0.4657539215887402,0.305426426839008,-26.20685126862278,0.25,0.12121197626441055,0.0226860254083485,0.33289038041397356,18.169709552168317
Houston Dynamo,30,0.94418889685624,-0.1677297442562027,-0.3761098641888886,-0.3515504156469132,-0.4059708727834991,-1.2393823329635514,-0.7493418447231931,-0.062912809916037,-0.0403083957839558,-1.270509420063348,-1.0150248651040967,-1.5501501582518753,-1.8163860951346376,-0.658808885498706,0.2535394759376147,1.2180254935206989,0.1594999944681913,-0.6626098627451287,-0.468523651425,-0.2304750312375858,-0.017957750656299,0.1085767724275838,-0.0791336917633762,1.4324351296443312,0.0242712009998701,-0.3394178506216721,-0.417868341913217,-1.5949197208466768,-1.2546476830845876,0.9823403753438236,0.7758750831379997,0.3089291594376501,-24.536175440541896,0.49999999999999994,0.125664854957035,0.02192982456140357,0.5561724363161331,30.094177895864295
Huddersfield Town,32,-1.1219497245533667,0.6260366547771218,1.055637665080281,0.4194089629440184,0.8384127767617214,1.0309976000764816,0.6504087504750763,0.5577904897252275,0.581788683786259,0.7640966460679615,0.7570804875867131,0.1341031476452166,-0.0527472707076075,-0.3566580903499144,-0.0062777131117599,0.823540619106765,0.1995433332161928,1.0392789221832777,0.8013380498683157,0.6608222098789034,0.2982307460630344,1.0717409039753365,1.1100868194708953,-0.2855968385818784,-0.5954328159713799,-0.2059426402073,0.6750432369355552,-0.4040686518063395,0.812337338368453,0.6120527726031447,1.0242008840833476,0.833135765069506,-26.60072655605334,0.5499999999999999,0.7920669735932088,0.04111842105263158,0.28024983670803394,41.585880783846854
Hull City,30,-0.5304453256145321,0.0208133434001706,0.2859264317753128,-0.3110683755661992,0.0273088985700221,0.4148932514349254,0.0074584770814505,0.2595304626248793,0.2304396531628531,0.2969445622259526,0.3781369263319481,0.239276397177929,-0.226136690303684,-0.4523957580262738,0.4704303467962211,0.914500756610348,0.7369150519702286,0.3004904411804988,0.2287992481291325,0.0621533379388264,1.1087226568676158,0.9361683382571968,0.8763375941637279,-1.6581379174024524,0.4749650315244155,-0.1868747530052469,0.3627827858359051,-0.6422388656144059,0.146698094171711,0.4180925997389801,1.0242008840833476,0.7865379279374983,-26.009676636166574,0.5499999999999999,0.7328290756823203,0.04385964912280701,0.35924232527759603,42.14827625206808
IF Brommapojkarna,26,-0.8775176741868719,-1.4167551834074852,-1.4959002773800858,-0.5808821346959571,-0.5220649741987966,-0.9273535346418152,0.0088123238109767,-0.8136268906010418,-0.0836061606965006,-0.5180421949472599,-0.8499012932776895,0.4844907341166018,0.2042396225141285,0.0891253213346017,-0.747495312640577,0.3391806931569986,-0.3771491949067244,-0.4257922995181826,-0.3589846696326905,-0.916275875922818,-0.1505083868355834,-0.8047894658118976,-0.7175145069762103,-1.2387168097044212,-1.0504602410201995,-0.4919609482380983,-1.3066096258122173,-0.5689557229042316,-1.4917985069279645,-0.3848753886217571,-0.4657539215887402,0.47462576650823285,-26.356482313667218,0.25,0.33630808000675716,0.0,0.31289252876450746,22.480015219281615
IF Elfsborg,27,0.129838654596261,-0.7031921132002956,-0.9654224761267194,-0.506036797434718,-0.4806027951219045,-0.285928723690762,-0.3093416576274688,-0.0716705284294933,0.1203987794680969,-0.3239091241746443,-0.3468758426806881,0.2484934581698384,-0.2377443501929604,-0.9424760489842112,-0.5095950696760086,-0.294409733989855,-1.1948327355327784,0.0663463976810106,0.1488721789404721,-0.438566315985256,-0.4164278729977271,-1.535958982361317,-1.3136632580247447,-0.9294662233832915,-1.6282728442567966,-0.322468617553181,-0.4525639475909563,-1.5949197208466768,0.0532750423546247,-0.3969319650235674,-0.9624055234794362,0.689556728737565,-25.34989998140926,0.15,0.6095408989970761,0.02436647173489275,0.4474199869366422,30.783183941715276
IFK Göteborg,23,-1.0376199770807928,-1.224554738197913,-0.7931534794825414,-0.5501866958877502,-0.5112487535700422,-0.99897539872101,-1.0516028428150372,-0.9218269185105358,-1.0158068009710226,-0.984026284814016,-0.3499662636909719,-0.1837351784074076,-0.4194294615033832,-0.8406602678256762,-1.1452494738026862,-1.652431968252446,-1.851307534545748,-0.8598110026422018,-0.79755793492171,-1.139743471113278,-0.8180641270138616,-0.900062284691069,-0.6001919458279704,-1.7378875930597228,2.1601680500074987,-0.4919609482380983,-0.8523176651822943,-1.4292360938497597,-1.4496175303550296,0.0255724080138725,-0.7140797225340882,0.4040093992378536,-26.516461602864226,0.19999999999999998,0.24653642079111615,0.0,0.29151165762644426,18.451201960439008
IFK Norrköping,24,-0.4754216605969644,-0.392096018567283,0.0282588961301554,-0.3832551712936508,-0.4417320022373184,-0.859805400926915,-0.474341727788365,0.1413012626932106,0.3925322350981128,-0.7099269194529391,-0.8000088233135849,-1.2805511242384446,-1.558115662598223,-0.1291962557997019,0.2836632080013086,-0.258739091831587,-0.6532314734541947,-0.6482045163188914,0.6637085302194736,-0.162195078429756,-0.2057378185769518,-1.16330079190003,-1.1733758073132263,2.902341822751951,0.8129854044178249,-0.4919609482380983,-0.495933454688129,-0.8804090794224749,-0.0635037724167332,-0.0050932319646497,0.0308976803019557,0.9448129641385332,-25.95469524827013,0.35,0.9340375654617498,0.0,0.36659046374918347,41.26570073027333
IK Sirius,27,0.8390325592671143,-1.0467595173741278,-1.458606080443483,-0.5584792063366345,-0.5220649741987966,0.0414013006194402,-1.0524530847224682,-0.7643264472210911,-0.1804323860283553,-0.6948087290373388,-0.6864787736996774,-1.50274813029347,-1.295331140104869,-0.7614119020785683,0.3606460788307526,0.2590256837384203,-0.4038532047080723,-0.9305950375316528,0.1488721789404721,-0.5252710179634533,-0.0645959374601222,-0.9261546706973915,-0.9698958112361568,-0.2873417420637238,1.8771236153785569,-0.4919609482380983,-0.9729980327570364,-1.3832128641283938,0.3646852150782446,0.5434809943178359,-0.9624055234794362,0.8483233632250299,-24.641250981855098,0.15,0.8113743372912233,0.0,0.5421293272371002,37.58759161320809
IK Start,24,-0.8880991482287101,-0.8540265833253922,-0.4137255628232192,-0.5258570945184772,-0.5168822018141851,-0.255503817585006,0.009658478016929,-0.6827204338002426,-0.4980863469637552,-0.0840338362471415,0.1773368211887421,1.8450200942689128,1.3437993097210383,-0.0069779566383933,-0.8459767443872743,-0.5116763725902138,-0.94984879751346,-0.318939455147736,-0.1712438889835009,-0.6092661980048298,-0.3898359243815135,-1.0326284394006175,-0.5477696081942878,-1.3691819008086477,0.8129854044178249,-0.4919609482380983,-0.495933454688129,-0.4040686518063395,-0.7641766610448845,-0.7104029514707031,-0.2174281206433922,0.9489703443105345,-26.367055657493456,0.3,0.9393226704658316,0.0,0.31147942521227945,38.770052391952774
Incheon United FC,28,0.7115173990676755,-0.6708704410306313,-1.0693134533072477,-0.5077020442616189,-0.488747151726294,-0.5643990465700437,0.0080870487773018,-0.5880347109112436,-0.8505168430082357,-0.2835939497330474,-0.8850505871858642,-0.2880711638593317,0.1229222249381498,0.6138134041809522,0.3697310138975828,-0.0488845347186621,0.5035760903769396,0.0206151391850173,-0.4569889869210975,-0.6081049743176221,-0.7580321359906353,-0.5628302197003485,-0.5607692175266302,-0.1846417085607497,-1.1990406247096104,-0.4919609482380983,-0.8304982237234683,-0.7102874981309963,0.2868326718973405,1.103250612973432,-0.7140797225340882,0.5505340909634348,-24.768668166504,0.19999999999999998,0.4328071849314177,0.0,0.5251003079219929,28.947687321335263
Independiente,28,0.6643542576240464,1.2361082169795226,0.9377527523959084,0.6121709327668936,0.2864475178005969,1.0542659088100703,1.2715161574378775,0.8322511324237457,0.4472416622819128,0.9370919392521718,1.3006496723375192,0.4483531990658948,-0.1755604579289755,1.7312378536557749,1.492915880843949,0.98510083277814,1.3086802556806605,0.9113947243176944,1.4776888321426247,0.673885976359993,1.3406862701813622,0.9399018340428936,0.6774435713789024,-0.076956236538214,-0.7161543777190259,-0.1650828819171862,1.3441727750062316,-0.91443339568077,2.3888513377817904,1.103250612973432,-0.7140797225340882,0.4375217373471245,-24.815795070415234,0.19999999999999998,0.28913926645642607,0.04699248120300749,0.5188019035177756,26.373341279430228
Independiente Medellín,28,-0.1610007176394449,-0.5415837523519772,-0.4083518915897416,-0.412716806380179,-0.4709776464076261,-0.1111728590636114,-0.1427701582269455,-0.3270092045685968,-0.6749377511160395,-0.5090709610742662,-0.6794272178230383,1.1212927031182562,0.7820714829363805,1.9174752619015776,-0.2886877012089063,-0.9244366604215992,-0.1574568032408512,-0.0146632602261785,-0.2367817554829502,-0.7265497904128374,1.151328218496671,-0.1894806411305983,-0.2292791795519203,-0.8845972767072358,0.7325043632527269,-0.4919609482380983,-0.1613686856527897,-0.7102874981309963,-1.5148976131464749,-1.3149541396187476,-0.9624055234794362,0.8333725896771528,-25.640515888861884,0.15,0.7923680388956781,0.0,0.4085798264439675,33.77369663349114
Independiente Santa Fe,28,1.9613406473238195,0.2583776338471978,-0.1745971929335525,-0.3101387046555519,-0.4198903186164556,0.0668802860282009,-0.6424846564285175,-0.1734647890729221,-0.2092714639236915,-0.213618325523704,0.0135996937331568,-0.2499802485356141,0.3840945724468833,1.0212077347186477,0.2793598177064959,-0.5075070767535325,0.88494122131028,0.1529091369769989,0.2350908833130803,0.1164986065001608,1.4748148901246847,0.8372306999362118,0.6871932783781582,-0.2384844445720189,-0.2332681307284417,-0.4919609482380983,0.0059136988648788,-1.3227251907803126,-0.6140324706245671,-0.7104029514707031,-1.210731324424784,0.9121004418399142,-23.51980521285622,0.10000000000000003,0.8924514924677701,0.0,0.6920080246337594,42.111487927538235
Inter,24,1.5329421125441964,3.0865239486927667,2.3886439854343355,4.750356167145518,3.5515941201058405,1.8784361485911127,1.703659198335464,2.102831170650451,2.423142602199169,2.23812021158886,2.291957397475595,1.326560413473855,1.3002705851362495,2.3830687825160872,1.503674356580981,1.648018870810364,3.0841468096925477,1.9344683072423547,2.471242888274265,3.3168310884453667,2.656987726683975,2.6153080678746448,2.728131943555784,2.588259196019553,-0.8771164600492208,4.8470474683368,2.4315082743710814,1.9776334862743328,0.6371691162114143,1.0528713472944284,1.2725266850286956,0.7063632295295591,-23.947874590049956,0.5999999999999999,0.6309063064801533,0.7675438596491226,0.6347975179621161,65.8311921022848
Internacional,20,2.947050303495647,1.615887864973071,0.4702433550835269,0.4203642742445501,0.6502781392003241,2.193806037397672,2.005059326496034,1.2483564984170243,1.6839291790878197,0.9573071195793168,1.3341586658633136,1.3650745611900597,1.5382276128664252,0.5416464084857021,1.8621467681389616,1.1868947512734835,0.9425697299846526,0.9960628829045642,2.0124778227781257,2.052026248338429,0.0262257947367946,0.2044031642604863,0.616995387983515,-0.0877247837404689,2.277740353622597,-0.4919609482380983,1.143433913585029,2.596876042175308,-0.1335710612795479,-0.7104029514707031,-1.70738292631548,0.6341830135606735,-22.534852921111366,0.0,0.5391465912676695,0.0,0.8236446766819072,34.06978169873942
Ipswich Town,30,-0.4424074615864266,-0.0470621681561223,0.1730793358723241,-0.3952284062603151,-0.2836574445066677,1.0040872951932875,0.5618587128220619,0.3311845231895278,0.4940627534531644,0.7976590287905916,0.3710289580082937,2.277563599389363,2.455232744119314,1.351003145153924,-0.5899250218458633,0.6031933341381922,0.76064443789497,0.6462187554102111,0.133376114505936,0.1727018329610272,0.0041340220402485,0.8577649267575481,0.8581381410984508,-1.557631476848086,0.0242712009998701,-0.3394178506216721,0.5189130113857312,1.4536590158965863,0.42696724962297,1.5465881509486632,0.0308976803019557,0.4717824774112017,-25.921706415532267,0.35,0.3326935244902871,0.02192982456140357,0.3709993468321353,26.890567397095648
Itagüí Leones FC,28,-1.0099372636247497,-1.2041780318300823,-0.6985301381974284,-0.5513734180002119,-0.5220649741987966,-1.8269577117665343,-2.1699138773465267,-1.4478834376870204,-1.47649447497172,-1.9163585146177369,-1.562846138048517,-0.68167728887109,-0.7849626021160203,-0.2242549329251634,-1.011657270737601,-1.4080749774765544,-0.4710236886749311,-1.6815676324051498,-1.1569334011352088,-1.1654923441774558,0.7094927645657245,-0.4228241277366926,-0.5802686315251421,0.5153138595857336,-0.2332681307284417,-0.4919609482380983,-1.8341925308294829,-1.1185792932305414,-1.2146092323058364,-0.7104029514707031,-1.459057125370132,0.6648024361690614,-26.488800159264148,0.04999999999999999,0.5780717934273236,0.0,0.295208547168051,23.082008514884368
Jagiellonia Białystok,27,0.1542936168262911,-0.426662251304283,-0.430443651105144,-0.4053206107604779,-0.3792508018228354,-0.9909472375896556,-0.5244528602076006,-0.4060561443978513,-0.1329327283183892,-1.1785908223365074,-0.9234110511547876,-1.134065690616983,-1.166357141335123,-0.2906451201238985,0.5748592846170335,-1.2715691434163423,-0.3599098974400317,-0.3726736838805293,-0.6340868661729407,-0.4096647486591911,-0.890991879071708,-1.4488440806950411,-1.1923335709228906,0.9131518534467704,0.8755817697684557,-0.4919609482380983,-0.4525639475909563,-0.7480922939735474,-0.2581351303689989,-0.3969319650235674,0.5275492821926517,0.8781197572465419,-25.325463809010838,0.44999999999999996,0.8492532573397792,0.0,0.4506858262573479,43.74847708992817
Jaguares de Córdoba,28,1.442546091443911,-0.7516746214547914,-1.2144025766110893,-0.5368328356077031,-0.5220649741987966,-0.8314787642077631,-1.6984851054582526,-0.7185474640825662,-0.6596700039949794,-0.8744992208341733,-1.2277562027905768,-0.0722226436915912,0.1477957818437427,-0.8644460237701137,-0.6630826568576943,-1.199610185642521,-0.7845905741090127,-1.1082936419732272,-1.0468297854161353,-0.3712153421271929,-0.5134446525645762,-0.4601590855936684,-0.502270975531093,-0.4000126526058238,-0.7161543777190259,-0.4919609482380983,-1.1650629927588054,-1.5268710883300862,-1.2146092323058364,-1.6172297336927708,-0.9624055234794362,0.7129512216677165,-24.038201155879825,0.15,0.6392813476781458,0.0,0.6227255761873658,35.300173096637785
Jeju United FC,28,1.4189645207220951,-0.2910907930370846,-0.916163823153191,-0.4540557317486426,-0.4332174476054566,-0.4591858244703359,1.0923732241203346,0.0875607172697245,-0.2474408317263433,-0.4779706836478921,-0.3900313646457252,0.4864441143896149,0.1851061172021297,0.0667410174589057,1.1185209251951589,0.0345013820149518,0.893416001997689,0.8584771252009031,0.5732662744502348,-0.3363786315109544,0.5674742258022052,0.6412221711870932,0.2874552914086571,-2.284508413000204,-0.2332681307284417,-0.3285219150776417,-0.8304982237234683,1.3311714773667211,-0.0134557089432941,0.1964238307513644,-1.210731324424784,0.8265285651928402,-24.061764607835446,0.10000000000000003,0.7836675143938051,0.023496240601503814,0.6195763739852569,38.16850322451415
Jeonbuk Hyundai Motors,28,1.6076170864966093,0.1694930353806236,-0.3438678367880356,-0.3301382087653848,-0.2910614050561126,-0.2568527050478225,0.3569443399746245,0.1182696003688601,0.3938045473582008,-0.8900493595473603,-0.3214902415247832,-1.3546167929234538,-0.7476522667576309,-0.6316492634628589,1.1830717796173644,0.7682974492707457,1.206982887431769,0.8761163249065003,1.556334271941964,0.2697801332116146,0.7726121151272881,0.781228263150749,0.9699347813565888,-0.2115630765663856,-0.7161543777190259,0.6521122838850945,-0.3286510701704604,1.5353173749164948,1.1876978144192485,-0.1058517633226568,-1.459057125370132,0.4360053995364432,-23.873256992190495,0.04999999999999999,0.2872116090809754,0.1644736842105263,0.6447699916021277,28.661382122340733
Jeonnam Dragons,28,0.8058436819549313,-0.4446187358429874,-0.924224330003406,-0.485667851148056,-0.4487657647592911,0.0587869612513005,0.8755159890517269,-0.4268130746407854,-0.2932440730895253,-0.4002199900819536,-0.5423449715811529,0.3086865095455945,0.023427997315773,-0.0147378486486333,0.5246530645108752,-0.9577910271150434,-0.0049107508675157,1.0172299225512804,0.6361826262897052,-0.2945745787714667,-0.0084898480720641,-0.7028363116640043,-0.502270975531093,-0.1577203405551165,-1.1990406247096104,-0.3285219150776417,0.1731960833825474,1.1270255798169495,0.8874094335786136,0.4986994248253857,-0.9624055234794362,0.7200927434070931,-24.674414358681524,0.15,0.6483600681030256,0.023496240601503814,0.5376971167304285,33.98883563587395
Jiangsu Suning FC,28,-0.1374191469176316,-1.2041780318300823,-1.3756127136153609,-0.2896429349350531,-0.2244257601111077,-1.3737315242601025,-1.095056277441261,-1.6091050739574786,-1.4688606014111898,-1.01445046925286,-1.7380067860242585,-1.0625864421082782,-0.7352154883048344,-0.666568777508946,0.176078450630971,-1.391397794129832,-0.7676410127341964,-0.4203648534549218,-0.5985507785599056,-1.5626308452025863,-0.0005999292518688,-1.253526940054386,-0.3852744915400184,0.7037634356251717,-1.6819268717001947,0.4886732507246379,-1.332345377276474,0.7187337847174073,-0.0134557089432941,-0.1058517633226568,-1.210731324424784,0.9154189050674877,-25.616952436906267,0.10000000000000003,0.8966701171506956,0.14097744360902248,0.41172902864607597,38.73441473514485
Junior FC,28,0.6879358283458598,0.3634230683986033,0.1397625742247756,-0.1621026729939347,-0.4554293292537916,-0.5643990465700437,-0.2841987897934276,0.2564595743149662,0.5464820185688068,-0.0347917303220465,0.4096150717652693,-0.5420105993507898,-0.0885030087593977,1.2540044950259048,0.6795751151241677,0.1095487070752031,0.1900092049428597,0.329301134032975,0.5889953624101021,0.6529839499902499,-0.6002337595867255,0.2958738110100753,0.3654529474027062,-0.2923271805832881,-1.1990406247096104,-0.3285219150776417,0.5077608524178866,0.3104419896178623,-0.6140324706245671,-1.0126785455447262,-1.210731324424784,0.7149771610784982,-24.792231618459617,0.10000000000000003,0.6418568404343771,0.023496240601503814,0.5219511057198845,32.18260466889413
Juventus,25,1.3359573917813106,3.6589407628175104,3.2395110885428697,7.17986912806505,7.605351368453569,2.495201452089449,1.5245791221875042,2.486538664974141,2.722746693204781,3.095140189868335,2.7692574704089123,2.1329874141162266,3.2863411921915517,3.119637732128242,2.7550141865068998,2.536412427690279,3.9514558652418392,1.7788905658389835,2.844861157614323,3.7492707895616206,3.7155518350602015,3.790052516844361,3.901086693612962,0.145952690548436,1.1960751603636883,6.464004303070914,2.454927808203555,1.4536590158965863,1.5480438714280098,3.013632367521252,1.0242008840833476,0.4055826840466336,-24.144707958719223,0.5499999999999999,0.24853647252362976,1.0,0.6084911822338337,60.17569136893659
Júbilo Iwata,30,1.604472877067033,-1.185862417600606,-1.5722890807605687,-0.5521078911039974,-0.4806027951219045,-1.1865059444211357,-1.4885421590440069,-1.2738664334585892,-1.1589253348536597,-1.3793603910556609,-1.5054746794361726,-2.308582605586362,-1.45654863856705,-1.2128651750299704,-0.7104199501006441,-1.6070893654141114,-1.469917839030706,-1.773879444197776,-1.2025477562188247,-1.101857286118458,-0.8353533404285514,-0.4141126375700656,-0.1883304101550448,0.8796497065953147,-1.3278102905737663,-0.0343316553888207,-0.573998567463041,0.6915143317107711,-0.6941093721820697,-0.9925268392731248,-0.7140797225340882,0.7701683205482265,-23.87639878578458,0.19999999999999998,0.7120190726639413,0.06578947368421059,0.6443500979751793,40.55396610808328
KAA Gent,28,-0.8684478392938648,0.8563285689859743,0.9538737660963348,0.172231468911635,0.1154160291084175,0.4148932514349254,1.1772304030602234,0.8015422493246102,1.248798386137593,0.8360160376164544,0.9350970156924944,0.4483531990658948,0.6701404768612097,-0.2591744469712506,1.2863531466928944,0.6765729408637723,0.4018787221280482,0.3998579328553651,1.0765970891659995,0.9316776349201654,0.2597673918145808,0.8372306999362118,0.5896962083855974,0.1922574435181265,-0.7161543777190259,-0.1650828819171862,0.8423256214532238,1.1270255798169495,1.1876978144192485,-0.1058517633226568,1.2725266850286956,0.4360053995364432,-26.347419447530438,0.5999999999999999,0.2872116090809754,0.04699248120300749,0.31410376038070353,31.20769626661716
KAS Eupen,28,0.0276518481350666,0.1129301090837123,0.0430364920222133,-0.376290910557307,-0.2621859589132772,-0.2973193289323258,-0.6707703827418131,0.1950418081166966,0.0426463635738069,-0.1203174932445785,0.0745251365073291,-0.3769499662813419,-0.1506869010233825,-1.2485606782770844,-1.605525131421887,0.3430292739293196,-0.3439019783638177,-0.0587612594901712,0.2036327073933443,0.35338823869059,-0.3398664385202743,-0.6561676143427869,-0.5997680455236538,0.2191788115237597,0.2496181162621428,-0.4919609482380983,-0.1613686856527897,0.7187337847174073,-1.2146092323058364,-0.1058517633226568,1.5208524859740435,0.4742129024833706,-25.45200827321694,0.6499999999999999,0.3357832230936223,0.0,0.4337734440608374,35.48891667886149
KFC Uerdingen 05,28,0.6171911161804197,-0.5173424982247301,-0.9806478779549002,-0.4806555684803312,-0.4287750712757896,-0.3701592519244305,-0.8404847406215927,-0.3884269707668664,-0.7131071189186914,-0.1669679093841413,-0.2986432004844682,0.067444045828709,-0.1009397872121966,0.3693768058583349,0.5117428936264321,0.142903073768649,-0.1659315839282585,-1.2494072396180091,-0.6457380424395087,-0.2388358417854836,0.4491254434992732,-0.348154212022743,-0.1317821095593595,-0.4807767566227249,0.2496181162621428,-0.0016438487567296,-0.1613686856527897,2.351900965115582,-0.9143208514652018,0.4986994248253857,-1.459057125370132,0.4144183991430229,-24.862921974326476,0.04999999999999999,0.2597689507042551,0.07048872180451132,0.5125034991135577,22.319029290558102
KRC Genk,25,-1.542880761937747,1.1611219375459023,1.5332629984896795,0.5934319433081517,-0.0145679022976387,0.8726517008164226,0.0144984800749832,1.059189778526353,0.8161104327267358,0.7265430610756137,0.9695198908599012,1.2939715192524506,1.4476878657300674,1.8550857301392325,1.1933999163249158,0.4070696579807352,0.7527346425867218,0.6824379121390385,0.9334623887312044,1.4004404129722865,0.7110707483297627,1.0720675848565846,0.352193345883718,-0.9998207317713488,2.277740353622597,-0.4919609482380983,1.3307901842448189,0.767728800129352,0.2027519252619643,1.3208890407067289,2.2658298888100874,0.47211296790388413,-27.021334173461124,0.7999999999999998,0.3331136633480323,0.0,0.2240365774003923,33.92875601871061
